SnapshotID,LoanID,SnapshotDate,OutstandingAmount,PastDueDays,CumulativePayments,DefaultFlag
14101,19100,2025-10-14,0.0,5,656991.72,0
14102,19101,2025-10-14,0.0,9,108539.31,0
14103,19102,2025-10-14,0.0,9,28837.1,0
14104,19103,2025-10-14,0.0,4,28024.84,0
14105,19104,2025-10-14,0.0,5,73808.35,0
14106,19105,2025-10-14,0.0,7,6632.5,0
14107,19106,2025-10-14,0.0,4,24864.38,0
14108,19107,2025-10-14,0.0,0,5859.72,0
14109,19108,2025-10-14,232524.16,53,32957.84,1
14110,19109,2025-10-14,78942.0,35,16060.0,1
14111,19110,2025-10-14,0.0,18,694825.6,0
14112,19111,2025-10-14,0.0,0,247101.36,0
14113,19112,2025-10-14,13255.8,1,6308.2,0
14114,19113,2025-10-14,0.0,0,1076046.24,0
14115,19114,2025-10-14,712.22,0,9012.78,0
14116,19115,2025-10-14,1150.3,0,21707.7,0
14117,19116,2025-10-14,6039.49,90,1267.51,1
14118,19117,2025-10-14,0.0,0,13396.32,0
14119,19118,2025-10-14,0.0,17,89098.56,0
14120,19119,2025-10-14,0.0,0,34261.2,0
14121,19120,2025-10-14,0.0,0,25311.36,0
14122,19121,2025-10-14,0.0,18,20511.4,0
14123,19122,2025-10-14,0.0,18,15227.04,0
14124,19123,2025-10-14,0.0,0,167002.2,0
14125,19124,2025-10-14,14498.63,59,5144.37,1
14126,19125,2025-10-14,2434.98,3,55130.02,0
14127,19126,2025-10-14,0.0,19,16187.16,0
14128,19127,2025-10-14,88218.34,4,59420.66,0
14129,19128,2025-10-14,8433.09,107,8628.91,1
14130,19129,2025-10-14,0.0,23,14088.36,0
14131,19130,2025-10-14,0.0,0,13992.6,0
14132,19131,2025-10-14,28141.82,33,8923.18,1
14133,19132,2025-10-14,0.0,0,17292.6,0
14134,19133,2025-10-14,27369.52,0,61387.48,0
14135,19134,2025-10-14,0.0,0,311770.16,0
14136,19135,2025-10-14,0.0,28,50577.6,0
14137,19136,2025-10-14,216901.88,0,71407.12,0
14138,19137,2025-10-14,0.0,4,79745.4,0
14139,19138,2025-10-14,352084.96,2,152123.04,0
14140,19139,2025-10-14,0.0,12,14193.72,0
14141,19140,2025-10-14,0.0,0,54650.66,0
14142,19141,2025-10-14,0.0,0,468939.24,0
14143,19142,2025-10-14,0.0,0,94761.74,0
14144,19143,2025-10-14,45349.6,43,22499.4,1
14145,19144,2025-10-14,0.0,4,13921.92,0
14146,19145,2025-10-14,0.0,13,43685.1,0
14147,19146,2025-10-14,0.0,0,20865.14,0
14148,19147,2025-10-14,7789.85,0,141566.15,0
14149,19148,2025-10-14,0.0,0,236237.75,0
14150,19149,2025-10-14,0.0,34,24388.8,0
14151,19150,2025-10-14,0.0,7,160009.56,0
14152,19151,2025-10-14,0.0,5,405670.68,0
14153,19152,2025-10-14,14802.24,15,18776.76,0
14154,19153,2025-10-14,0.0,0,60432.0,0
14155,19154,2025-10-14,0.0,0,26795.52,0
14156,19155,2025-10-14,3501.6,0,6294.4,0
14157,19156,2025-10-14,0.0,19,128493.3,0
14158,19157,2025-10-14,0.0,16,16852.92,0
14159,19158,2025-10-14,0.0,0,117616.8,0
14160,19159,2025-10-14,0.0,0,50789.56,0
14161,19160,2025-10-14,0.0,20,7656.99,0
14162,19161,2025-10-14,0.0,28,9693.72,0
14163,19162,2025-10-14,0.0,0,19110.96,0
14164,19163,2025-10-14,57698.93,98,5375.07,1
14165,19164,2025-10-14,0.0,5,174202.56,0
14166,19165,2025-10-14,0.0,20,63211.95,0
14167,19166,2025-10-14,1628.42,0,68480.58,0
14168,19167,2025-10-14,0.0,6,13743.84,0
14169,19168,2025-10-14,0.0,13,37022.37,0
14170,19169,2025-10-14,0.0,0,22724.58,0
14171,19170,2025-10-14,0.0,0,28785.42,0
14172,19171,2025-10-14,0.0,44,107112.0,0
14173,19172,2025-10-14,0.0,0,163079.0,0
14174,19173,2025-10-14,0.0,17,34775.64,0
14175,19174,2025-10-14,0.0,0,55721.41,0
14176,19175,2025-10-14,0.0,0,13470.12,0
14177,19176,2025-10-14,0.0,4,19759.74,0
14178,19177,2025-10-14,0.0,6,16865.76,0
14179,19178,2025-10-14,0.0,2,63194.76,0
14180,19179,2025-10-14,0.0,10,50403.6,0
14181,19180,2025-10-14,0.0,6,35212.16,0
14182,19181,2025-10-14,897.24,0,5940.76,0
14183,19182,2025-10-14,0.0,0,9725.78,0
14184,19183,2025-10-14,0.0,13,11837.35,0
14185,19184,2025-10-14,0.0,24,14799.84,0
14186,19185,2025-10-14,0.0,24,197657.4,0
14187,19186,2025-10-14,0.0,0,147784.08,0
14188,19187,2025-10-14,0.0,0,248735.84,0
14189,19188,2025-10-14,0.0,0,84644.0,0
14190,19189,2025-10-14,0.0,24,34417.16,0
14191,19190,2025-10-14,0.0,0,20920.2,0
14192,19191,2025-10-14,0.0,13,113587.92,0
14193,19192,2025-10-14,0.0,15,91446.06,0
14194,19193,2025-10-14,0.0,18,18344.16,0
14195,19194,2025-10-14,0.0,34,13469.04,0
14196,19195,2025-10-14,0.0,0,76027.32,0
14197,19196,2025-10-14,0.0,4,94699.5,0
14198,19197,2025-10-14,0.0,0,24782.4,0
14199,19198,2025-10-14,0.0,8,7815.68,0
14200,19199,2025-10-14,0.0,9,50117.4,0
14201,19200,2025-10-14,0.0,0,8049.08,0
14202,19201,2025-10-14,105632.59,37,49701.41,1
14203,19202,2025-10-14,39788.76,31,300072.24,0
14204,19203,2025-10-14,0.0,0,338174.08,0
14205,19204,2025-10-14,0.0,0,48791.52,0
14206,19205,2025-10-14,0.0,16,24873.0,0
14207,19206,2025-10-14,0.0,6,43944.95,0
14208,19207,2025-10-14,3281.6,0,2692.4,0
14209,19208,2025-10-14,0.0,0,67118.8,0
14210,19209,2025-10-14,0.0,14,148510.8,0
14211,19210,2025-10-14,0.0,0,17900.28,0
14212,19211,2025-10-14,0.0,7,67655.0,0
14213,19212,2025-10-14,0.0,2,345588.12,0
14214,19213,2025-10-14,0.0,5,20263.44,0
14215,19214,2025-10-14,0.0,55,28870.56,0
14216,19215,2025-10-14,15926.14,2,3565.86,1
14217,19216,2025-10-14,0.0,12,7504.48,0
14218,19217,2025-10-14,2761.26,6,61990.74,0
14219,19218,2025-10-14,0.0,0,27372.04,0
14220,19219,2025-10-14,0.0,9,24626.1,0
14221,19220,2025-10-14,8100.4,0,146951.6,0
14222,19221,2025-10-14,0.0,1,13916.88,0
14223,19222,2025-10-14,0.0,4,151700.04,0
14224,19223,2025-10-14,0.0,15,100153.5,0
14225,19224,2025-10-14,0.0,0,342253.92,0
14226,19225,2025-10-14,0.0,3,285436.44,0
14227,19226,2025-10-14,3633.46,31,265959.54,0
14228,19227,2025-10-14,0.0,25,47236.05,0
14229,19228,2025-10-14,11953.04,0,42045.96,0
14230,19229,2025-10-14,14728.91,0,4131.09,0
14231,19230,2025-10-14,0.0,16,9004.8,0
14232,19231,2025-10-14,123478.86,37,13117.14,1
14233,19232,2025-10-14,1642.51,0,28172.49,0
14234,19233,2025-10-14,0.0,38,418203.0,0
14235,19234,2025-10-14,8657.16,0,3258.84,0
14236,19235,2025-10-14,0.0,0,198046.64,0
14237,19236,2025-10-14,0.0,12,14315.52,0
14238,19237,2025-10-14,3652.66,0,2312.34,0
14239,19238,2025-10-14,0.0,30,335305.6,0
14240,19239,2025-10-14,0.0,0,5450.64,0
14241,19240,2025-10-14,0.0,4,11600.16,0
14242,19241,2025-10-14,0.0,9,73753.64,0
14243,19242,2025-10-14,10828.98,1,2866.02,1
14244,19243,2025-10-14,5781.06,0,80865.94,0
14245,19244,2025-10-14,0.0,17,232387.92,0
14246,19245,2025-10-14,0.0,1,29114.32,0
14247,19246,2025-10-14,9246.3,8,10157.7,0
14248,19247,2025-10-14,0.0,0,471353.95,0
14249,19248,2025-10-14,0.0,0,41037.32,0
14250,19249,2025-10-14,0.0,0,255285.72,0
14251,19250,2025-10-14,2726.87,14,36425.13,0
14252,19251,2025-10-14,0.0,7,38783.04,0
14253,19252,2025-10-14,0.0,0,25944.12,0
14254,19253,2025-10-14,0.0,0,25212.02,0
14255,19254,2025-10-14,0.0,27,44120.52,0
14256,19255,2025-10-14,0.0,7,39729.12,0
14257,19256,2025-10-14,0.0,6,16174.98,0
14258,19257,2025-10-14,0.0,0,53469.36,0
14259,19258,2025-10-14,0.0,33,33342.6,0
14260,19259,2025-10-14,0.0,0,12504.6,0
14261,19260,2025-10-14,0.0,17,53707.68,0
14262,19261,2025-10-14,0.0,22,169344.72,0
14263,19262,2025-10-14,0.0,0,104394.96,0
14264,19263,2025-10-14,0.0,24,67081.74,0
14265,19264,2025-10-14,0.0,2,17853.48,0
14266,19265,2025-10-14,51913.78,145,28061.22,1
14267,19266,2025-10-14,1465.2,0,16789.8,0
14268,19267,2025-10-14,0.0,0,14291.64,0
14269,19268,2025-10-14,0.0,16,26198.2,0
14270,19269,2025-10-14,12786.16,14,36852.84,0
14271,19270,2025-10-14,0.0,38,25612.95,0
14272,19271,2025-10-14,0.0,10,75847.8,0
14273,19272,2025-10-14,1642.65,8,62928.35,0
14274,19273,2025-10-14,0.0,7,33237.07,0
14275,19274,2025-10-14,26175.19,108,12347.81,1
14276,19275,2025-10-14,0.0,6,25670.4,0
14277,19276,2025-10-14,0.0,0,29115.36,0
14278,19277,2025-10-14,0.0,6,11868.84,0
14279,19278,2025-10-14,17075.59,15,8351.41,1
14280,19279,2025-10-14,0.0,15,23945.25,0
14281,19280,2025-10-14,0.0,9,113828.26,0
14282,19281,2025-10-14,0.0,6,40575.96,0
14283,19282,2025-10-14,0.0,0,43746.24,0
14284,19283,2025-10-14,0.0,0,35619.84,0
14285,19284,2025-10-14,1901.6,22,22586.4,0
14286,19285,2025-10-14,0.0,0,36540.0,0
14287,19286,2025-10-14,0.0,37,87986.52,0
14288,19287,2025-10-14,0.0,0,13654.08,0
14289,19288,2025-10-14,141057.08,6,55013.92,0
14290,19289,2025-10-14,0.0,33,50691.6,0
14291,19290,2025-10-14,0.0,0,32716.23,0
14292,19291,2025-10-14,4101.12,10,52925.88,0
14293,19292,2025-10-14,0.0,3,173467.13,0
14294,19293,2025-10-14,1093.97,0,4884.03,0
14295,19294,2025-10-14,0.0,2,32225.76,0
14296,19295,2025-10-14,0.0,0,19839.6,0
14297,19296,2025-10-14,0.0,0,197864.28,0
14298,19297,2025-10-14,0.0,5,28451.16,0
14299,19298,2025-10-14,0.0,9,15396.12,0
14300,19299,2025-10-14,21139.86,6,27463.14,0
14301,19300,2025-10-14,44977.8,0,304636.2,0
14302,19301,2025-10-14,0.0,8,26061.84,0
14303,19302,2025-10-14,5133.26,0,54283.74,0
14304,19303,2025-10-14,0.0,20,299566.72,0
14305,19304,2025-10-14,0.0,19,163803.36,0
14306,19305,2025-10-14,0.0,18,85341.02,0
14307,19306,2025-10-14,5495.45,0,11967.55,0
14308,19307,2025-10-14,0.0,0,102005.51,0
14309,19308,2025-10-14,989.21,28,67923.79,0
14310,19309,2025-10-14,17818.81,31,7875.19,1
14311,19310,2025-10-14,0.0,0,47160.36,0
14312,19311,2025-10-14,45426.12,9,17729.88,0
14313,19312,2025-10-14,0.0,38,588130.64,0
14314,19313,2025-10-14,0.0,57,5360.8,0
14315,19314,2025-10-14,0.0,15,32888.79,0
14316,19315,2025-10-14,0.0,8,137006.8,0
14317,19316,2025-10-14,0.0,19,83545.7,0
14318,19317,2025-10-14,5760.17,5,2266.83,0
14319,19318,2025-10-14,0.0,0,29119.2,0
14320,19319,2025-10-14,0.0,0,24531.6,0
14321,19320,2025-10-14,0.0,2,22813.56,0
14322,19321,2025-10-14,0.0,0,99566.4,0
14323,19322,2025-10-14,90748.16,3,37743.84,0
14324,19323,2025-10-14,5720.87,43,804.13,1
14325,19324,2025-10-14,0.0,27,137314.32,0
14326,19325,2025-10-14,0.0,0,480080.37,0
14327,19326,2025-10-14,0.0,28,166546.96,0
14328,19327,2025-10-14,0.0,0,15303.0,0
14329,19328,2025-10-14,0.0,44,59384.52,0
14330,19329,2025-10-14,2190.28,6,8213.72,0
14331,19330,2025-10-14,8163.38,0,21112.62,0
14332,19331,2025-10-14,0.0,19,27569.85,0
14333,19332,2025-10-14,24131.49,3,8485.51,0
14334,19333,2025-10-14,0.0,34,17143.7,0
14335,19334,2025-10-14,0.0,9,20811.12,0
14336,19335,2025-10-14,0.0,0,42766.74,0
14337,19336,2025-10-14,0.0,0,18628.94,0
14338,19337,2025-10-14,0.0,6,12317.76,0
14339,19338,2025-10-14,0.0,43,16623.0,0
14340,19339,2025-10-14,0.0,0,13706.16,0
14341,19340,2025-10-14,0.0,0,15719.04,0
14342,19341,2025-10-14,0.0,0,119085.6,0
14343,19342,2025-10-14,14122.74,7,18316.26,0
14344,19343,2025-10-14,0.0,0,25778.16,0
14345,19344,2025-10-14,0.0,16,43390.71,0
14346,19345,2025-10-14,0.0,0,23145.15,0
14347,19346,2025-10-14,0.0,25,59470.3,0
14348,19347,2025-10-14,22854.48,0,41414.52,0
14349,19348,2025-10-14,0.0,0,51158.88,0
14350,19349,2025-10-14,4954.0,0,35083.0,0
14351,19350,2025-10-14,0.0,4,297271.68,0
14352,19351,2025-10-14,0.0,19,39118.2,0
14353,19352,2025-10-14,0.0,0,58895.4,0
14354,19353,2025-10-14,6076.29,101,3202.71,1
14355,19354,2025-10-14,0.0,24,204593.04,0
14356,19355,2025-10-14,0.0,47,120146.82,0
14357,19356,2025-10-14,0.0,0,23048.26,0
14358,19357,2025-10-14,5773.3,6,23285.7,0
14359,19358,2025-10-14,0.0,19,323055.6,0
14360,19359,2025-10-14,12668.5,0,17443.5,0
14361,19360,2025-10-14,0.0,6,82115.28,0
14362,19361,2025-10-14,41145.65,63,20085.35,1
14363,19362,2025-10-14,0.0,6,142864.96,0
14364,19363,2025-10-14,0.0,0,168974.75,0
14365,19364,2025-10-14,0.0,0,44873.76,0
14366,19365,2025-10-14,0.0,8,50096.64,0
14367,19366,2025-10-14,0.0,10,14433.84,0
14368,19367,2025-10-14,0.0,8,11790.24,0
14369,19368,2025-10-14,182277.84,18,83160.16,1
14370,19369,2025-10-14,0.0,24,111901.82,0
14371,19370,2025-10-14,64922.0,0,58661.0,0
14372,19371,2025-10-14,0.0,3,39637.28,0
14373,19372,2025-10-14,0.0,5,32713.36,0
14374,19373,2025-10-14,0.0,0,107448.6,0
14375,19374,2025-10-14,0.0,14,269014.2,0
14376,19375,2025-10-14,0.0,15,9904.29,0
14377,19376,2025-10-14,0.0,0,57122.4,0
14378,19377,2025-10-14,0.0,0,49592.16,0
14379,19378,2025-10-14,0.0,0,194445.0,0
14380,19379,2025-10-14,12703.98,40,10780.02,0
14381,19380,2025-10-14,0.0,0,70672.68,0
14382,19381,2025-10-14,450.92,19,7570.08,0
14383,19382,2025-10-14,0.0,4,18092.94,0
14384,19383,2025-10-14,0.0,12,12214.65,0
14385,19384,2025-10-14,0.0,0,33167.52,0
14386,19385,2025-10-14,0.0,0,100901.15,0
14387,19386,2025-10-14,2614.08,0,15102.92,0
14388,19387,2025-10-14,0.0,0,58261.56,0
14389,19388,2025-10-14,0.0,17,31160.16,0
14390,19389,2025-10-14,27.51,21,19025.49,0
14391,19390,2025-10-14,0.0,7,54438.12,0
14392,19391,2025-10-14,0.0,35,56790.72,0
14393,19392,2025-10-14,0.0,2,97820.45,0
14394,19393,2025-10-14,0.0,15,71667.45,0
14395,19394,2025-10-14,0.0,0,69042.24,0
14396,19395,2025-10-14,0.0,9,98940.0,0
14397,19396,2025-10-14,0.0,19,16292.4,0
14398,19397,2025-10-14,0.0,8,148807.08,0
14399,19398,2025-10-14,0.0,15,159165.5,0
14400,19399,2025-10-14,8048.35,75,3919.65,1
14401,19400,2025-10-14,4306.39,3,2511.61,0
14402,19401,2025-10-14,0.0,10,27899.92,0
14403,19402,2025-10-14,98810.44,8,33534.56,1
14404,19403,2025-10-14,0.0,4,53135.2,0
14405,19404,2025-10-14,60364.47,51,24993.53,1
14406,19405,2025-10-14,0.0,36,34182.94,0
14407,19406,2025-10-14,0.0,6,94276.35,0
14408,19407,2025-10-14,0.0,0,120852.48,0
14409,19408,2025-10-14,0.0,7,346757.84,0
14410,19409,2025-10-14,8130.8,0,13164.2,0
14411,19410,2025-10-14,0.0,16,64322.4,0
14412,19411,2025-10-14,0.0,0,31945.13,0
14413,19412,2025-10-14,0.0,0,14849.64,0
14414,19413,2025-10-14,0.0,26,31232.52,0
14415,19414,2025-10-14,96271.36,245,25406.64,1
14416,19415,2025-10-14,0.0,0,26769.0,0
14417,19416,2025-10-14,0.0,20,12372.0,0
14418,19417,2025-10-14,0.0,4,42101.5,0
14419,19418,2025-10-14,0.0,0,223676.48,0
14420,19419,2025-10-14,0.0,0,326193.6,0
14421,19420,2025-10-14,218.4,0,9536.6,0
14422,19421,2025-10-14,0.0,0,19480.32,0
14423,19422,2025-10-14,0.0,3,6932.16,0
14424,19423,2025-10-14,0.0,0,90503.28,0
14425,19424,2025-10-14,0.0,20,298652.4,0
14426,19425,2025-10-14,0.0,0,15353.04,0
14427,19426,2025-10-14,0.0,0,429863.7,0
14428,19427,2025-10-14,0.0,0,259023.1,0
14429,19428,2025-10-14,0.0,0,16752.0,0
14430,19429,2025-10-14,0.0,0,194255.64,0
14431,19430,2025-10-14,98661.68,40,30456.32,1
14432,19431,2025-10-14,0.0,45,45605.25,0
14433,19432,2025-10-14,0.0,24,13105.8,0
14434,19433,2025-10-14,0.0,0,113502.47,0
14435,19434,2025-10-14,0.0,0,16698.72,0
14436,19435,2025-10-14,0.0,0,189994.21,0
14437,19436,2025-10-14,0.0,0,79303.68,0
14438,19437,2025-10-14,0.0,3,21511.44,0
14439,19438,2025-10-14,129.8,5,25595.2,0
14440,19439,2025-10-14,41064.09,47,38223.91,1
14441,19440,2025-10-14,0.0,0,36352.8,0
14442,19441,2025-10-14,0.0,17,288088.34,0
14443,19442,2025-10-14,0.0,16,25395.21,0
14444,19443,2025-10-14,2065.1,4,13183.9,0
14445,19444,2025-10-14,0.0,0,667833.84,0
14446,19445,2025-10-14,0.0,8,44944.08,0
14447,19446,2025-10-14,0.0,0,81649.08,0
14448,19447,2025-10-14,0.0,0,402273.2,0
14449,19448,2025-10-14,3191.3,0,5012.7,0
14450,19449,2025-10-14,0.0,0,250339.8,0
14451,19450,2025-10-14,0.0,0,82073.52,0
14452,19451,2025-10-14,0.0,12,315143.15,0
14453,19452,2025-10-14,56048.84,0,155306.16,0
14454,19453,2025-10-14,0.0,0,22328.6,0
14455,19454,2025-10-14,0.0,21,18836.54,0
14456,19455,2025-10-14,0.0,26,416604.96,0
14457,19456,2025-10-14,0.0,0,12421.44,0
14458,19457,2025-10-14,79383.24,28,20761.76,1
14459,19458,2025-10-14,0.0,0,20600.91,0
14460,19459,2025-10-14,0.0,13,128186.28,0
14461,19460,2025-10-14,0.0,0,215617.92,0
14462,19461,2025-10-14,0.0,0,43729.92,0
14463,19462,2025-10-14,0.0,0,449728.2,0
14464,19463,2025-10-14,62287.74,32,27287.26,1
14465,19464,2025-10-14,0.0,0,31406.5,0
14466,19465,2025-10-14,0.0,0,53441.15,0
14467,19466,2025-10-14,11727.0,5,20874.0,0
14468,19467,2025-10-14,0.0,36,74041.2,0
14469,19468,2025-10-14,652.98,0,33031.02,0
14470,19469,2025-10-14,0.0,0,38596.8,0
14471,19470,2025-10-14,0.0,56,82092.6,0
14472,19471,2025-10-14,0.0,49,7297.56,0
14473,19472,2025-10-14,0.0,5,14369.02,0
14474,19473,2025-10-14,11024.0,23,11161.0,0
14475,19474,2025-10-14,0.0,28,106582.52,0
14476,19475,2025-10-14,0.0,18,18239.64,0
14477,19476,2025-10-14,0.0,0,661206.6,0
14478,19477,2025-10-14,0.0,5,189264.24,0
14479,19478,2025-10-14,9220.51,66,2589.49,1
14480,19479,2025-10-14,0.0,3,87563.88,0
14481,19480,2025-10-14,0.0,0,174068.64,0
14482,19481,2025-10-14,0.0,8,6491.76,0
14483,19482,2025-10-14,0.0,25,60038.3,0
14484,19483,2025-10-14,0.0,0,33637.44,0
14485,19484,2025-10-14,0.0,0,202452.0,0
14486,19485,2025-10-14,65355.97,38,18939.03,0
14487,19486,2025-10-14,0.0,0,63367.2,0
14488,19487,2025-10-14,5609.56,3,6724.44,0
14489,19488,2025-10-14,0.0,32,107835.0,0
14490,19489,2025-10-14,0.0,0,53740.08,0
14491,19490,2025-10-14,0.0,26,54942.69,0
14492,19491,2025-10-14,0.0,0,32975.52,0
14493,19492,2025-10-14,0.0,7,42400.32,0
14494,19493,2025-10-14,0.0,26,104062.32,0
14495,19494,2025-10-14,0.0,0,154169.64,0
14496,19495,2025-10-14,0.0,0,7567.68,0
14497,19496,2025-10-14,64621.2,7,35740.8,0
14498,19497,2025-10-14,0.0,0,10285.68,0
14499,19498,2025-10-14,0.0,2,29016.28,0
14500,19499,2025-10-14,0.0,0,7636.06,0
14501,19500,2025-10-14,192958.64,33,90544.36,1
14502,19501,2025-10-14,0.0,15,118971.36,0
14503,19502,2025-10-14,0.0,0,58357.2,0
14504,19503,2025-10-14,2740.63,6,147755.37,0
14505,19504,2025-10-14,0.0,0,11544.12,0
14506,19505,2025-10-14,0.0,28,356963.04,0
14507,19506,2025-10-14,0.0,0,122309.76,0
14508,19507,2025-10-14,0.0,0,98413.68,0
14509,19508,2025-10-14,0.0,20,140520.0,0
14510,19509,2025-10-14,249.44,0,17313.56,0
14511,19510,2025-10-14,0.0,28,34482.6,0
14512,19511,2025-10-14,0.0,3,205257.24,0
14513,19512,2025-10-14,0.0,21,42099.84,0
14514,19513,2025-10-14,0.0,24,199920.0,0
14515,19514,2025-10-14,0.0,11,7345.7,0
14516,19515,2025-10-14,0.0,1,99208.8,0
14517,19516,2025-10-14,57521.13,0,36997.87,0
14518,19517,2025-10-14,0.0,0,15944.76,0
14519,19518,2025-10-14,0.0,5,68087.58,0
14520,19519,2025-10-14,0.0,21,421914.6,0
14521,19520,2025-10-14,0.0,25,22105.08,0
14522,19521,2025-10-14,0.0,23,13106.88,0
14523,19522,2025-10-14,0.0,0,77087.86,0
14524,19523,2025-10-14,0.0,0,16587.0,0
14525,19524,2025-10-14,0.0,0,15052.2,0
14526,19525,2025-10-14,0.0,24,67146.84,0
14527,19526,2025-10-14,0.0,9,10718.28,0
14528,19527,2025-10-14,0.0,0,137079.68,0
14529,19528,2025-10-14,0.0,6,11760.87,0
14530,19529,2025-10-14,0.0,5,22936.68,0
14531,19530,2025-10-14,0.0,0,248476.76,0
14532,19531,2025-10-14,58311.23,0,37157.77,0
14533,19532,2025-10-14,5561.1,0,38689.9,0
14534,19533,2025-10-14,0.0,9,17147.52,0
14535,19534,2025-10-14,0.0,0,168159.15,0
14536,19535,2025-10-14,0.0,23,32261.76,0
14537,19536,2025-10-14,0.0,0,15879.6,0
14538,19537,2025-10-14,0.0,10,91800.0,0
14539,19538,2025-10-14,12629.91,122,2410.09,1
14540,19539,2025-10-14,0.0,34,92788.2,0
14541,19540,2025-10-14,0.0,21,8753.04,0
14542,19541,2025-10-14,415767.8,0,648270.2,0
14543,19542,2025-10-14,0.0,34,27125.25,0
14544,19543,2025-10-14,5397.87,0,59775.13,0
14545,19544,2025-10-14,817.25,14,18747.75,0
14546,19545,2025-10-14,0.0,0,32524.8,0
14547,19546,2025-10-14,0.0,21,9440.64,0
14548,19547,2025-10-14,0.0,21,7003.8,0
14549,19548,2025-10-14,54.38,0,93790.62,0
14550,19549,2025-10-14,0.0,18,230943.6,0
14551,19550,2025-10-14,0.0,7,50137.5,0
14552,19551,2025-10-14,0.0,0,117446.97,0
14553,19552,2025-10-14,0.0,10,150450.84,0
14554,19553,2025-10-14,0.0,1,263443.38,0
14555,19554,2025-10-14,0.0,0,21909.96,0
14556,19555,2025-10-14,0.0,20,54361.66,0
14557,19556,2025-10-14,0.0,3,12262.32,0
14558,19557,2025-10-14,0.0,22,19563.95,0
14559,19558,2025-10-14,0.0,12,10383.6,0
14560,19559,2025-10-14,0.0,6,75231.42,0
14561,19560,2025-10-14,5746.98,12,11086.02,0
14562,19561,2025-10-14,0.0,4,74226.9,0
14563,19562,2025-10-14,16070.84,18,39760.16,0
14564,19563,2025-10-14,0.0,0,53836.2,0
14565,19564,2025-10-14,1977.46,0,56112.54,0
14566,19565,2025-10-14,0.0,0,185143.81,0
14567,19566,2025-10-14,0.0,2,23280.48,0
14568,19567,2025-10-14,0.0,0,59677.87,0
14569,19568,2025-10-14,30590.96,4,37418.04,0
14570,19569,2025-10-14,0.0,14,18524.88,0
14571,19570,2025-10-14,0.0,0,441661.32,0
14572,19571,2025-10-14,4718.8,0,10111.2,0
14573,19572,2025-10-14,0.0,9,86111.64,0
14574,19573,2025-10-14,0.0,12,19596.24,0
14575,19574,2025-10-14,0.0,0,24479.52,0
14576,19575,2025-10-14,0.0,0,8944.32,0
14577,19576,2025-10-14,0.0,0,25568.64,0
14578,19577,2025-10-14,43358.25,23,182156.75,0
14579,19578,2025-10-14,0.0,19,10948.2,0
14580,19579,2025-10-14,0.0,0,135883.08,0
14581,19580,2025-10-14,0.0,9,6526.56,0
14582,19581,2025-10-14,36674.16,0,35819.84,0
14583,19582,2025-10-14,0.0,30,341437.8,0
14584,19583,2025-10-14,798.07,33,16368.93,0
14585,19584,2025-10-14,155789.68,4,21845.32,1
14586,19585,2025-10-14,0.0,2,42151.68,0
14587,19586,2025-10-14,33704.05,0,12631.95,0
14588,19587,2025-10-14,0.0,9,10758.6,0
14589,19588,2025-10-14,0.0,23,147778.22,0
14590,19589,2025-10-14,5705.8,29,41457.2,0
14591,19590,2025-10-14,0.0,0,11528.64,0
14592,19591,2025-10-14,0.0,3,99266.04,0
14593,19592,2025-10-14,0.0,4,25765.32,0
14594,19593,2025-10-14,0.0,0,68144.04,0
14595,19594,2025-10-14,0.0,8,123456.3,0
14596,19595,2025-10-14,0.0,7,203032.32,0
14597,19596,2025-10-14,0.0,0,72755.1,0
14598,19597,2025-10-14,217.85,11,10777.15,0
14599,19598,2025-10-14,29843.0,0,148998.0,0
14600,19599,2025-10-14,0.0,9,104352.84,0
14601,19600,2025-10-14,0.0,4,34454.64,0
14602,19601,2025-10-14,0.0,7,30683.52,0
14603,19602,2025-10-14,0.0,14,10220.76,0
14604,19603,2025-10-14,0.0,16,154286.53,0
14605,19604,2025-10-14,0.0,19,344439.03,0
14606,19605,2025-10-14,0.0,5,59003.35,0
14607,19606,2025-10-14,0.0,6,1762422.45,0
14608,19607,2025-10-14,52419.1,12,345499.9,0
14609,19608,2025-10-14,0.0,6,17344.8,0
14610,19609,2025-10-14,0.0,0,111350.05,0
14611,19610,2025-10-14,0.0,0,20564.3,0
14612,19611,2025-10-14,0.0,0,19865.56,0
14613,19612,2025-10-14,0.0,2,20051.64,0
14614,19613,2025-10-14,116708.04,69,33216.96,1
14615,19614,2025-10-14,89090.99,79,22359.01,1
14616,19615,2025-10-14,0.0,0,94346.55,0
14617,19616,2025-10-14,0.0,25,245415.1,0
14618,19617,2025-10-14,0.0,0,74207.16,0
14619,19618,2025-10-14,450.12,12,9722.88,0
14620,19619,2025-10-14,3473.4,0,26166.6,0
14621,19620,2025-10-14,35086.16,0,21439.84,0
14622,19621,2025-10-14,0.0,15,48066.84,0
14623,19622,2025-10-14,0.0,0,33333.36,0
14624,19623,2025-10-14,31014.36,17,17798.64,0
14625,19624,2025-10-14,0.0,0,32944.1,0
14626,19625,2025-10-14,3891.23,3,96932.77,0
14627,19626,2025-10-14,0.0,0,172274.55,0
14628,19627,2025-10-14,0.0,0,83498.4,0
14629,19628,2025-10-14,740.8,7,4651.2,0
14630,19629,2025-10-14,0.0,0,28307.88,0
14631,19630,2025-10-14,0.0,16,12195.56,0
14632,19631,2025-10-14,0.0,27,258826.8,0
