CustomerID,CustomerName,Industry,Region,YearsInBusiness,AnnualRevenue,CreditScore,CreatedAt
6804,SME_6804,Services,South,6,198966.0,701,2015-09-04 00:00:00
6805,SME_6805,Manufacturing,North,5,505386.0,587,2015-04-29 00:00:00
6806,SME_6806,Retail,North,8,236076.0,538,2018-08-23 00:00:00
6807,SME_6807,Tech,West,10,282865.0,633,2017-01-25 00:00:00
6808,SME_6808,Construction,West,9,311927.0,647,2017-06-30 00:00:00
6809,SME_6809,Services,North,8,648826.0,692,2015-06-30 00:00:00
6810,SME_6810,Manufacturing,North,12,55777.0,667,2015-07-31 00:00:00
6811,SME_6811,Tech,North,4,1449158.0,656,2018-05-15 00:00:00
6812,SME_6812,Agriculture,East,6,711752.0,689,2017-01-22 00:00:00
6813,SME_6813,Retail,West,3,344947.0,717,2019-03-14 00:00:00
6814,SME_6814,Manufacturing,South,7,268860.0,604,2018-12-07 00:00:00
6815,SME_6815,Manufacturing,East,5,79517.0,608,2018-12-04 00:00:00
6816,SME_6816,Manufacturing,West,7,285394.0,709,2019-04-20 00:00:00
6817,SME_6817,Construction,Central,9,64061.0,627,2019-03-27 00:00:00
6818,SME_6818,Healthcare,North,6,1200704.0,588,2017-09-18 00:00:00
6819,SME_6819,Services,North,4,627604.0,596,2016-06-08 00:00:00
6820,SME_6820,Agriculture,North,5,393391.0,532,2017-10-24 00:00:00
6821,SME_6821,Services,West,8,78300.0,683,2016-03-07 00:00:00
6822,SME_6822,Wholesale,West,6,73229.0,796,2015-12-17 00:00:00
6823,SME_6823,Wholesale,East,9,88628.0,726,2017-07-12 00:00:00
6824,SME_6824,Manufacturing,North,8,219024.0,598,2018-02-10 00:00:00
6825,SME_6825,Services,South,7,1093792.0,483,2017-04-03 00:00:00
6826,SME_6826,Construction,South,6,555880.0,566,2019-01-11 00:00:00
6827,SME_6827,Manufacturing,East,6,475028.0,642,2017-12-02 00:00:00
6828,SME_6828,Services,South,14,210480.0,712,2019-11-20 00:00:00
6829,SME_6829,Services,North,6,234018.0,710,2015-11-07 00:00:00
6830,SME_6830,Tech,West,8,463730.0,616,2016-07-23 00:00:00
6831,SME_6831,Services,South,11,275611.0,645,2015-05-09 00:00:00
6832,SME_6832,Agriculture,South,8,330307.0,601,2017-06-30 00:00:00
6833,SME_6833,Services,North,5,65543.0,610,2015-04-02 00:00:00
6834,SME_6834,Agriculture,West,6,1553802.0,669,2018-04-03 00:00:00
6835,SME_6835,Construction,East,6,74363.0,608,2016-03-31 00:00:00
6836,SME_6836,Healthcare,Central,2,341635.0,549,2018-10-10 00:00:00
6837,SME_6837,Services,South,5,260006.0,657,2015-03-14 00:00:00
6838,SME_6838,Construction,Central,8,537577.0,698,2016-09-06 00:00:00
6839,SME_6839,Construction,West,8,546318.0,611,2019-08-27 00:00:00
6840,SME_6840,Services,East,8,976023.0,842,2015-05-06 00:00:00
6841,SME_6841,Manufacturing,Central,6,140379.0,643,2019-05-17 00:00:00
6842,SME_6842,Manufacturing,South,4,850949.0,584,2016-08-26 00:00:00
6843,SME_6843,Manufacturing,South,8,287891.0,795,2015-03-11 00:00:00
6844,SME_6844,Healthcare,North,1,522748.0,763,2019-07-02 00:00:00
6845,SME_6845,Retail,East,5,810985.0,842,2017-02-22 00:00:00
6846,SME_6846,Retail,West,8,412975.0,647,2017-03-03 00:00:00
6847,SME_6847,Wholesale,West,6,59053.0,620,2018-06-11 00:00:00
6848,SME_6848,Retail,North,9,349549.0,643,2017-05-05 00:00:00
6849,SME_6849,Services,South,5,620542.0,700,2018-11-18 00:00:00
6850,SME_6850,Manufacturing,North,3,305098.0,746,2017-11-01 00:00:00
6851,SME_6851,Tech,East,6,951923.0,731,2016-08-03 00:00:00
6852,SME_6852,Agriculture,North,3,354859.0,651,2018-03-11 00:00:00
6853,SME_6853,Healthcare,Central,6,844802.0,708,2015-06-09 00:00:00
6854,SME_6854,Services,North,7,244932.0,572,2017-06-17 00:00:00
6855,SME_6855,Wholesale,South,11,873195.0,576,2016-09-13 00:00:00
6856,SME_6856,Manufacturing,West,9,172520.0,661,2017-01-04 00:00:00
6857,SME_6857,Manufacturing,South,11,316837.0,472,2018-05-15 00:00:00
6858,SME_6858,Manufacturing,North,11,89220.0,650,2015-10-23 00:00:00
6859,SME_6859,Construction,South,9,221935.0,726,2015-03-04 00:00:00
6860,SME_6860,Services,North,4,339639.0,681,2019-05-17 00:00:00
6861,SME_6861,Services,Central,6,57616.0,762,2019-04-05 00:00:00
6862,SME_6862,Manufacturing,East,5,1095408.0,616,2019-08-05 00:00:00
6863,SME_6863,Services,South,5,324838.0,533,2018-07-18 00:00:00
6864,SME_6864,Wholesale,East,4,530489.0,586,2019-06-02 00:00:00
6865,SME_6865,Services,North,7,258263.0,657,2016-08-12 00:00:00
6866,SME_6866,Wholesale,West,10,162676.0,784,2015-10-01 00:00:00
6867,SME_6867,Retail,Central,11,50000.0,801,2018-06-22 00:00:00
6868,SME_6868,Agriculture,West,8,534078.0,489,2016-10-05 00:00:00
6869,SME_6869,Construction,South,6,877344.0,632,2016-05-13 00:00:00
6870,SME_6870,Retail,South,5,288475.0,588,2017-12-16 00:00:00
6871,SME_6871,Retail,North,7,75391.0,597,2015-09-22 00:00:00
6872,SME_6872,Construction,East,4,816149.0,631,2017-12-17 00:00:00
6873,SME_6873,Agriculture,East,3,883904.0,588,2019-05-14 00:00:00
6874,SME_6874,Services,South,3,366699.0,697,2018-06-10 00:00:00
6875,SME_6875,Retail,Central,8,501340.0,781,2017-07-20 00:00:00
6876,SME_6876,Healthcare,North,16,1134778.0,777,2017-06-06 00:00:00
6877,SME_6877,Wholesale,North,5,508909.0,586,2016-08-04 00:00:00
6878,SME_6878,Services,North,8,608148.0,638,2018-10-17 00:00:00
6879,SME_6879,Services,North,8,1336204.0,777,2019-09-03 00:00:00
6880,SME_6880,Retail,North,6,398750.0,688,2017-05-15 00:00:00
6881,SME_6881,Construction,East,7,89836.0,752,2019-05-31 00:00:00
6882,SME_6882,Retail,South,7,4109348.0,700,2015-02-10 00:00:00
6883,SME_6883,Tech,North,9,968912.0,731,2015-12-13 00:00:00
6884,SME_6884,Services,West,2,855282.0,610,2015-04-05 00:00:00
6885,SME_6885,Services,North,7,177964.0,598,2017-09-03 00:00:00
6886,SME_6886,Construction,East,8,332156.0,497,2016-08-25 00:00:00
6887,SME_6887,Healthcare,South,8,66276.0,555,2019-03-18 00:00:00
6888,SME_6888,Agriculture,East,6,188207.0,620,2018-05-29 00:00:00
6889,SME_6889,Services,Central,8,197771.0,496,2018-02-03 00:00:00
6890,SME_6890,Wholesale,North,6,175806.0,720,2015-08-17 00:00:00
6891,SME_6891,Construction,East,9,62019.0,653,2016-05-22 00:00:00
6892,SME_6892,Services,West,6,69819.0,627,2018-08-16 00:00:00
6893,SME_6893,Retail,East,10,526201.0,639,2016-01-04 00:00:00
6894,SME_6894,Services,South,5,387701.0,740,2018-06-30 00:00:00
6895,SME_6895,Retail,South,10,935439.0,571,2019-07-02 00:00:00
6896,SME_6896,Healthcare,East,8,112646.0,553,2019-05-07 00:00:00
6897,SME_6897,Retail,West,10,426400.0,612,2015-02-25 00:00:00
6898,SME_6898,Tech,North,7,252036.0,769,2019-05-27 00:00:00
6899,SME_6899,Services,North,6,276844.0,588,2016-06-15 00:00:00
6900,SME_6900,Construction,South,3,132260.0,672,2017-03-05 00:00:00
6901,SME_6901,Construction,North,5,50000.0,603,2017-08-26 00:00:00
6902,SME_6902,Manufacturing,South,9,305468.0,480,2017-01-19 00:00:00
6903,SME_6903,Services,North,7,110637.0,562,2018-02-21 00:00:00
6904,SME_6904,Manufacturing,North,10,111727.0,562,2019-03-04 00:00:00
6905,SME_6905,Construction,North,5,183116.0,670,2018-06-24 00:00:00
6906,SME_6906,Services,Central,2,498363.0,713,2016-03-11 00:00:00
6907,SME_6907,Wholesale,North,7,51271.0,502,2019-08-04 00:00:00
6908,SME_6908,Retail,North,11,227352.0,642,2018-06-21 00:00:00
6909,SME_6909,Manufacturing,North,2,58023.0,635,2015-09-07 00:00:00
6910,SME_6910,Services,Central,5,668800.0,814,2018-08-25 00:00:00
6911,SME_6911,Healthcare,West,5,1279346.0,647,2015-03-04 00:00:00
6912,SME_6912,Wholesale,West,4,578267.0,728,2018-02-14 00:00:00
6913,SME_6913,Services,North,7,771549.0,531,2019-08-15 00:00:00
6914,SME_6914,Services,West,4,4031503.0,616,2017-11-15 00:00:00
6915,SME_6915,Manufacturing,South,10,50000.0,523,2016-07-14 00:00:00
6916,SME_6916,Tech,South,12,335655.0,611,2019-12-09 00:00:00
6917,SME_6917,Wholesale,East,7,237541.0,643,2019-01-15 00:00:00
6918,SME_6918,Retail,West,3,409093.0,511,2016-03-28 00:00:00
6919,SME_6919,Construction,West,8,155828.0,718,2015-05-12 00:00:00
6920,SME_6920,Manufacturing,West,8,355074.0,693,2019-10-30 00:00:00
6921,SME_6921,Tech,Central,9,515152.0,719,2015-03-06 00:00:00
6922,SME_6922,Manufacturing,North,6,450394.0,665,2018-05-19 00:00:00
6923,SME_6923,Construction,South,11,59162.0,562,2019-11-30 00:00:00
6924,SME_6924,Retail,North,4,653104.0,722,2016-03-22 00:00:00
6925,SME_6925,Wholesale,West,4,141597.0,574,2019-08-17 00:00:00
6926,SME_6926,Wholesale,North,9,163669.0,525,2017-02-07 00:00:00
6927,SME_6927,Wholesale,West,6,151524.0,610,2016-03-06 00:00:00
6928,SME_6928,Construction,South,7,496174.0,631,2015-05-30 00:00:00
6929,SME_6929,Healthcare,South,5,58026.0,661,2018-01-02 00:00:00
6930,SME_6930,Manufacturing,North,5,924527.0,574,2018-06-23 00:00:00
6931,SME_6931,Retail,South,6,2440452.0,772,2018-03-23 00:00:00
6932,SME_6932,Retail,West,12,238175.0,688,2018-01-09 00:00:00
6933,SME_6933,Tech,North,8,84398.0,703,2018-02-07 00:00:00
6934,SME_6934,Services,South,2,50000.0,736,2017-07-25 00:00:00
6935,SME_6935,Wholesale,North,11,233035.0,673,2016-01-26 00:00:00
6936,SME_6936,Wholesale,South,9,163919.0,675,2018-01-10 00:00:00
6937,SME_6937,Retail,North,13,608296.0,635,2019-06-08 00:00:00
6938,SME_6938,Retail,South,7,785465.0,637,2015-02-01 00:00:00
6939,SME_6939,Retail,West,8,67512.0,698,2019-11-28 00:00:00
6940,SME_6940,Services,South,7,216165.0,550,2019-11-11 00:00:00
6941,SME_6941,Retail,South,4,119448.0,568,2016-05-01 00:00:00
6942,SME_6942,Manufacturing,East,3,348254.0,818,2017-02-13 00:00:00
6943,SME_6943,Healthcare,North,8,50000.0,630,2017-10-28 00:00:00
6944,SME_6944,Tech,South,6,61936.0,900,2019-03-24 00:00:00
6945,SME_6945,Retail,East,10,160278.0,714,2015-04-22 00:00:00
6946,SME_6946,Retail,North,7,507368.0,693,2016-02-18 00:00:00
6947,SME_6947,Manufacturing,East,5,135900.0,585,2018-04-19 00:00:00
6948,SME_6948,Wholesale,South,6,714548.0,626,2015-04-23 00:00:00
6949,SME_6949,Agriculture,West,6,82416.0,498,2019-06-18 00:00:00
6950,SME_6950,Manufacturing,Central,7,225964.0,657,2019-06-06 00:00:00
6951,SME_6951,Manufacturing,North,4,126071.0,585,2015-06-29 00:00:00
6952,SME_6952,Agriculture,South,10,817012.0,612,2017-01-28 00:00:00
6953,SME_6953,Construction,South,3,1204982.0,604,2017-07-20 00:00:00
6954,SME_6954,Manufacturing,North,5,636535.0,561,2018-03-30 00:00:00
6955,SME_6955,Construction,West,4,1053739.0,426,2017-09-16 00:00:00
6956,SME_6956,Retail,West,9,234814.0,639,2015-01-03 00:00:00
6957,SME_6957,Services,South,8,108790.0,637,2015-08-25 00:00:00
6958,SME_6958,Wholesale,East,9,170470.0,513,2019-02-28 00:00:00
6959,SME_6959,Agriculture,North,7,82474.0,603,2018-12-09 00:00:00
6960,SME_6960,Services,East,11,387485.0,619,2015-02-01 00:00:00
6961,SME_6961,Tech,West,4,169094.0,681,2015-01-28 00:00:00
6962,SME_6962,Services,East,5,98900.0,596,2019-04-03 00:00:00
6963,SME_6963,Wholesale,South,13,277528.0,680,2016-10-21 00:00:00
6964,SME_6964,Services,East,8,50000.0,723,2017-01-12 00:00:00
6965,SME_6965,Healthcare,South,11,344627.0,579,2019-09-20 00:00:00
6966,SME_6966,Healthcare,East,2,50000.0,557,2019-06-26 00:00:00
6967,SME_6967,Manufacturing,South,8,270892.0,550,2016-12-13 00:00:00
6968,SME_6968,Healthcare,South,7,333216.0,689,2018-12-28 00:00:00
6969,SME_6969,Agriculture,West,11,90039.0,621,2017-04-07 00:00:00
6970,SME_6970,Agriculture,West,8,185987.0,616,2017-02-23 00:00:00
6971,SME_6971,Retail,North,8,302120.0,660,2015-02-05 00:00:00
6972,SME_6972,Agriculture,Central,7,91297.0,498,2018-12-19 00:00:00
6973,SME_6973,Agriculture,East,5,489291.0,691,2019-01-14 00:00:00
6974,SME_6974,Retail,West,6,1400404.0,610,2018-10-26 00:00:00
6975,SME_6975,Tech,West,5,254196.0,593,2019-10-28 00:00:00
6976,SME_6976,Manufacturing,South,6,746641.0,628,2015-03-29 00:00:00
6977,SME_6977,Manufacturing,West,8,350495.0,677,2019-10-31 00:00:00
6978,SME_6978,Services,North,11,208942.0,614,2019-04-16 00:00:00
6979,SME_6979,Construction,North,7,273043.0,578,2015-08-03 00:00:00
6980,SME_6980,Construction,East,1,214903.0,734,2015-03-18 00:00:00
6981,SME_6981,Manufacturing,West,5,350645.0,579,2015-02-07 00:00:00
6982,SME_6982,Tech,West,9,344215.0,549,2015-08-01 00:00:00
6983,SME_6983,Manufacturing,East,3,799155.0,610,2019-02-04 00:00:00
6984,SME_6984,Manufacturing,East,6,154341.0,648,2016-11-06 00:00:00
6985,SME_6985,Manufacturing,South,3,155581.0,556,2018-02-08 00:00:00
6986,SME_6986,Construction,Central,5,715219.0,640,2016-12-19 00:00:00
6987,SME_6987,Healthcare,South,16,281253.0,697,2017-11-09 00:00:00
6988,SME_6988,Wholesale,West,5,237220.0,735,2016-05-22 00:00:00
6989,SME_6989,Agriculture,East,8,50000.0,527,2019-06-28 00:00:00
6990,SME_6990,Manufacturing,East,6,1289082.0,695,2018-02-02 00:00:00
6991,SME_6991,Construction,South,4,157609.0,616,2017-04-29 00:00:00
6992,SME_6992,Services,Central,9,357554.0,661,2016-05-20 00:00:00
6993,SME_6993,Services,East,2,159062.0,579,2016-06-25 00:00:00
6994,SME_6994,Manufacturing,Central,6,539138.0,583,2018-06-24 00:00:00
6995,SME_6995,Wholesale,North,9,676967.0,622,2017-01-18 00:00:00
6996,SME_6996,Services,East,7,100155.0,600,2017-10-27 00:00:00
6997,SME_6997,Wholesale,West,8,1317432.0,584,2019-12-08 00:00:00
6998,SME_6998,Services,West,8,61075.0,567,2016-07-30 00:00:00
6999,SME_6999,Manufacturing,Central,6,246638.0,652,2017-01-17 00:00:00
7000,SME_7000,Construction,North,4,98546.0,617,2016-08-09 00:00:00
7001,SME_7001,Manufacturing,North,7,520116.0,531,2015-06-13 00:00:00
7002,SME_7002,Healthcare,South,8,1334364.0,575,2019-09-13 00:00:00
7003,SME_7003,Construction,North,5,391021.0,714,2018-10-01 00:00:00
7004,SME_7004,Manufacturing,Central,8,149358.0,541,2018-01-24 00:00:00
7005,SME_7005,Tech,North,9,119751.0,716,2015-02-13 00:00:00
7006,SME_7006,Services,South,1,1936489.0,606,2019-03-01 00:00:00
7007,SME_7007,Manufacturing,North,14,118365.0,722,2015-05-12 00:00:00
7008,SME_7008,Construction,East,4,101417.0,607,2015-08-23 00:00:00
7009,SME_7009,Retail,South,10,157336.0,727,2015-06-09 00:00:00
7010,SME_7010,Agriculture,North,6,166130.0,764,2015-09-25 00:00:00
7011,SME_7011,Agriculture,South,10,133783.0,669,2018-03-09 00:00:00
7012,SME_7012,Tech,South,7,117750.0,652,2015-05-29 00:00:00
7013,SME_7013,Services,Central,4,221234.0,726,2018-03-04 00:00:00
7014,SME_7014,Services,North,9,306420.0,645,2018-11-18 00:00:00
7015,SME_7015,Wholesale,East,8,311910.0,571,2017-04-16 00:00:00
7016,SME_7016,Manufacturing,Central,3,50000.0,556,2018-03-11 00:00:00
7017,SME_7017,Construction,West,4,119203.0,666,2016-10-07 00:00:00
7018,SME_7018,Construction,Central,8,191668.0,615,2018-09-26 00:00:00
7019,SME_7019,Manufacturing,Central,15,256028.0,674,2019-12-07 00:00:00
7020,SME_7020,Services,South,6,316709.0,663,2016-09-13 00:00:00
7021,SME_7021,Agriculture,East,5,79648.0,577,2018-01-16 00:00:00
7022,SME_7022,Agriculture,North,6,235833.0,680,2019-11-09 00:00:00
7023,SME_7023,Manufacturing,South,11,1678112.0,739,2015-02-28 00:00:00
7024,SME_7024,Manufacturing,West,4,150027.0,643,2016-05-24 00:00:00
7025,SME_7025,Retail,East,10,55733.0,602,2015-10-21 00:00:00
7026,SME_7026,Healthcare,West,7,868532.0,573,2018-01-15 00:00:00
7027,SME_7027,Manufacturing,West,10,254878.0,722,2015-11-20 00:00:00
7028,SME_7028,Wholesale,South,8,150612.0,581,2016-07-26 00:00:00
7029,SME_7029,Manufacturing,West,5,1181078.0,776,2017-03-02 00:00:00
7030,SME_7030,Construction,South,9,50000.0,648,2015-04-09 00:00:00
7031,SME_7031,Retail,North,9,160042.0,692,2016-06-25 00:00:00
7032,SME_7032,Agriculture,West,10,50000.0,616,2016-02-17 00:00:00
7033,SME_7033,Retail,South,3,1275052.0,726,2017-02-23 00:00:00
7034,SME_7034,Construction,West,6,143503.0,582,2019-12-27 00:00:00
7035,SME_7035,Retail,East,9,62025.0,743,2019-12-27 00:00:00
7036,SME_7036,Wholesale,South,8,50000.0,583,2015-12-01 00:00:00
7037,SME_7037,Healthcare,West,4,829822.0,605,2018-07-31 00:00:00
7038,SME_7038,Manufacturing,East,7,1994152.0,623,2019-06-16 00:00:00
7039,SME_7039,Healthcare,South,7,217620.0,827,2017-08-07 00:00:00
7040,SME_7040,Construction,North,6,277236.0,609,2018-09-12 00:00:00
7041,SME_7041,Manufacturing,West,7,147388.0,637,2017-01-26 00:00:00
7042,SME_7042,Services,North,11,681047.0,752,2017-12-29 00:00:00
7043,SME_7043,Manufacturing,West,7,131831.0,738,2017-04-21 00:00:00
7044,SME_7044,Wholesale,South,10,104115.0,740,2016-07-05 00:00:00
7045,SME_7045,Wholesale,East,4,161501.0,547,2015-09-26 00:00:00
7046,SME_7046,Manufacturing,Central,8,519621.0,623,2016-06-16 00:00:00
7047,SME_7047,Services,North,11,546662.0,716,2019-05-27 00:00:00
7048,SME_7048,Agriculture,East,5,70424.0,710,2019-07-04 00:00:00
7049,SME_7049,Healthcare,West,8,230308.0,688,2019-04-21 00:00:00
7050,SME_7050,Services,West,4,50000.0,556,2016-06-17 00:00:00
7051,SME_7051,Tech,East,10,80130.0,633,2019-06-20 00:00:00
7052,SME_7052,Services,East,8,183159.0,545,2015-10-19 00:00:00
7053,SME_7053,Services,West,5,100384.0,657,2019-04-16 00:00:00
7054,SME_7054,Agriculture,West,9,271876.0,647,2016-05-16 00:00:00
7055,SME_7055,Services,West,6,1046761.0,632,2018-04-07 00:00:00
7056,SME_7056,Services,South,12,359357.0,683,2018-10-04 00:00:00
7057,SME_7057,Services,Central,9,1397246.0,644,2015-05-22 00:00:00
7058,SME_7058,Agriculture,South,4,168874.0,627,2016-06-11 00:00:00
7059,SME_7059,Agriculture,North,5,205437.0,624,2018-02-20 00:00:00
7060,SME_7060,Services,South,7,562348.0,684,2017-12-31 00:00:00
7061,SME_7061,Retail,North,7,1071289.0,683,2019-06-07 00:00:00
7062,SME_7062,Services,North,5,467564.0,601,2018-03-30 00:00:00
7063,SME_7063,Construction,South,6,686004.0,551,2016-01-08 00:00:00
7064,SME_7064,Retail,North,9,227820.0,669,2018-11-27 00:00:00
7065,SME_7065,Agriculture,East,3,81687.0,707,2019-10-15 00:00:00
7066,SME_7066,Services,North,13,589936.0,678,2018-04-02 00:00:00
7067,SME_7067,Retail,North,8,178962.0,680,2017-04-30 00:00:00
7068,SME_7068,Manufacturing,North,8,258669.0,590,2019-01-16 00:00:00
7069,SME_7069,Retail,North,8,50000.0,652,2017-04-13 00:00:00
7070,SME_7070,Tech,South,5,2278615.0,613,2015-10-04 00:00:00
7071,SME_7071,Retail,East,4,612319.0,653,2015-05-30 00:00:00
7072,SME_7072,Manufacturing,Central,7,1096464.0,585,2016-12-26 00:00:00
7073,SME_7073,Services,West,10,991752.0,620,2018-07-20 00:00:00
7074,SME_7074,Retail,West,9,293181.0,582,2018-06-22 00:00:00
7075,SME_7075,Manufacturing,North,4,50000.0,636,2017-08-28 00:00:00
7076,SME_7076,Retail,South,9,280248.0,615,2017-03-09 00:00:00
7077,SME_7077,Construction,North,8,133491.0,642,2018-04-22 00:00:00
7078,SME_7078,Construction,West,7,1078517.0,576,2019-10-18 00:00:00
7079,SME_7079,Retail,North,12,537613.0,519,2016-06-11 00:00:00
7080,SME_7080,Services,East,5,380486.0,714,2017-10-20 00:00:00
7081,SME_7081,Tech,North,3,96056.0,527,2019-03-23 00:00:00
7082,SME_7082,Services,North,4,105037.0,720,2016-04-18 00:00:00
7083,SME_7083,Retail,Central,6,50000.0,597,2016-04-18 00:00:00
7084,SME_7084,Retail,West,8,90626.0,732,2019-05-29 00:00:00
7085,SME_7085,Services,West,13,249284.0,703,2019-10-22 00:00:00
7086,SME_7086,Wholesale,East,6,113947.0,614,2018-06-03 00:00:00
7087,SME_7087,Retail,West,7,361466.0,569,2018-03-22 00:00:00
7088,SME_7088,Wholesale,East,12,551934.0,701,2017-08-18 00:00:00
7089,SME_7089,Manufacturing,Central,4,391906.0,574,2018-11-26 00:00:00
7090,SME_7090,Services,South,6,1905590.0,560,2019-10-28 00:00:00
7091,SME_7091,Wholesale,East,11,206916.0,670,2016-11-30 00:00:00
7092,SME_7092,Retail,East,8,931686.0,755,2016-06-17 00:00:00
7093,SME_7093,Construction,South,9,985088.0,477,2019-11-12 00:00:00
7094,SME_7094,Retail,West,10,64585.0,629,2017-07-12 00:00:00
7095,SME_7095,Wholesale,Central,8,420313.0,587,2015-11-14 00:00:00
7096,SME_7096,Manufacturing,South,11,1452273.0,504,2019-05-27 00:00:00
7097,SME_7097,Agriculture,South,8,170897.0,639,2015-07-11 00:00:00
7098,SME_7098,Retail,South,2,99672.0,691,2017-08-03 00:00:00
7099,SME_7099,Healthcare,West,3,402800.0,682,2018-10-16 00:00:00
7100,SME_7100,Retail,East,10,332269.0,626,2019-05-24 00:00:00
7101,SME_7101,Wholesale,North,7,3331236.0,830,2015-05-30 00:00:00
7102,SME_7102,Retail,East,7,856574.0,675,2018-05-22 00:00:00
7103,SME_7103,Healthcare,North,5,503107.0,706,2019-01-14 00:00:00
7104,SME_7104,Manufacturing,West,6,107412.0,638,2018-02-12 00:00:00
7105,SME_7105,Manufacturing,South,10,50000.0,796,2016-04-12 00:00:00
7106,SME_7106,Services,South,7,1052492.0,669,2018-05-27 00:00:00
7107,SME_7107,Manufacturing,West,7,423855.0,618,2019-07-11 00:00:00
7108,SME_7108,Retail,North,8,247404.0,618,2019-08-23 00:00:00
7109,SME_7109,Tech,North,8,273640.0,558,2018-07-22 00:00:00
7110,SME_7110,Tech,South,7,523941.0,723,2016-02-19 00:00:00
7111,SME_7111,Services,North,4,134121.0,651,2016-02-07 00:00:00
7112,SME_7112,Healthcare,South,12,50000.0,706,2016-10-26 00:00:00
7113,SME_7113,Construction,Central,8,130572.0,705,2015-12-12 00:00:00
7114,SME_7114,Retail,West,7,235487.0,481,2016-03-05 00:00:00
7115,SME_7115,Wholesale,West,11,84021.0,682,2016-02-09 00:00:00
7116,SME_7116,Construction,Central,11,260071.0,628,2015-07-04 00:00:00
7117,SME_7117,Tech,South,9,2602298.0,625,2017-08-23 00:00:00
7118,SME_7118,Retail,South,2,249563.0,691,2016-05-22 00:00:00
7119,SME_7119,Wholesale,North,10,57627.0,644,2019-12-20 00:00:00
7120,SME_7120,Manufacturing,West,3,322208.0,729,2017-02-04 00:00:00
7121,SME_7121,Manufacturing,East,5,332643.0,673,2018-03-06 00:00:00
7122,SME_7122,Manufacturing,North,4,255718.0,602,2019-09-30 00:00:00
7123,SME_7123,Tech,South,7,66875.0,536,2018-12-22 00:00:00
7124,SME_7124,Agriculture,East,5,556001.0,629,2019-01-24 00:00:00
7125,SME_7125,Agriculture,East,9,2845285.0,660,2019-09-07 00:00:00
7126,SME_7126,Services,West,3,960751.0,688,2019-03-26 00:00:00
7127,SME_7127,Retail,South,6,815338.0,515,2019-06-18 00:00:00
7128,SME_7128,Manufacturing,Central,3,63048.0,604,2019-07-23 00:00:00
7129,SME_7129,Retail,South,4,156702.0,792,2017-06-20 00:00:00
7130,SME_7130,Services,West,5,103316.0,669,2015-10-20 00:00:00
7131,SME_7131,Wholesale,Central,10,233125.0,733,2019-02-26 00:00:00
7132,SME_7132,Services,Central,6,606534.0,546,2019-03-17 00:00:00
7133,SME_7133,Manufacturing,North,10,557992.0,718,2017-11-26 00:00:00
7134,SME_7134,Manufacturing,North,9,305860.0,629,2018-11-24 00:00:00
7135,SME_7135,Manufacturing,South,8,92765.0,642,2019-07-25 00:00:00
7136,SME_7136,Services,South,8,632008.0,567,2017-08-30 00:00:00
7137,SME_7137,Healthcare,East,8,458781.0,661,2017-08-22 00:00:00
7138,SME_7138,Construction,Central,12,50000.0,731,2019-07-10 00:00:00
7139,SME_7139,Agriculture,North,10,387075.0,535,2017-09-20 00:00:00
7140,SME_7140,Services,South,7,77118.0,590,2019-02-02 00:00:00
7141,SME_7141,Services,North,4,198352.0,643,2019-02-25 00:00:00
7142,SME_7142,Manufacturing,West,3,95184.0,790,2016-08-04 00:00:00
7143,SME_7143,Healthcare,Central,8,315024.0,625,2019-12-26 00:00:00
7144,SME_7144,Agriculture,South,9,372902.0,590,2019-03-13 00:00:00
7145,SME_7145,Manufacturing,North,7,389732.0,722,2018-09-01 00:00:00
7146,SME_7146,Services,West,4,319161.0,675,2016-12-05 00:00:00
7147,SME_7147,Services,East,5,334077.0,583,2015-10-31 00:00:00
7148,SME_7148,Construction,South,5,160105.0,718,2016-09-14 00:00:00
7149,SME_7149,Tech,West,9,313736.0,709,2015-06-13 00:00:00
7150,SME_7150,Construction,Central,3,568891.0,577,2019-04-30 00:00:00
7151,SME_7151,Construction,East,7,272428.0,791,2018-10-28 00:00:00
7152,SME_7152,Manufacturing,East,5,275083.0,664,2016-03-14 00:00:00
7153,SME_7153,Manufacturing,South,4,100755.0,570,2016-01-06 00:00:00
7154,SME_7154,Retail,East,9,476720.0,790,2016-03-31 00:00:00
7155,SME_7155,Manufacturing,South,6,791682.0,732,2017-01-31 00:00:00
7156,SME_7156,Wholesale,South,10,647928.0,641,2017-06-10 00:00:00
7157,SME_7157,Wholesale,North,6,211644.0,710,2015-06-01 00:00:00
7158,SME_7158,Manufacturing,South,7,802249.0,605,2015-05-20 00:00:00
7159,SME_7159,Agriculture,North,3,290803.0,620,2016-09-29 00:00:00
7160,SME_7160,Manufacturing,East,10,56080.0,644,2018-02-24 00:00:00
7161,SME_7161,Retail,East,8,682904.0,586,2018-06-01 00:00:00
7162,SME_7162,Retail,East,6,97377.0,547,2018-05-23 00:00:00
7163,SME_7163,Services,South,7,134494.0,779,2017-08-10 00:00:00
7164,SME_7164,Retail,South,13,262355.0,476,2019-10-14 00:00:00
7165,SME_7165,Services,West,4,403691.0,741,2018-10-13 00:00:00
7166,SME_7166,Services,South,10,582474.0,713,2017-06-07 00:00:00
7167,SME_7167,Tech,Central,7,50000.0,540,2017-04-30 00:00:00
7168,SME_7168,Manufacturing,South,8,426624.0,631,2017-09-12 00:00:00
7169,SME_7169,Manufacturing,East,8,57669.0,671,2016-09-15 00:00:00
